Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:26:26 2014-06-21 07:12:00.5 2456829.8000 ccd140620.0042         [07:12:55.3
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:27:22 2014-06-21 07:12:56.9 2456829.8007 ccd140620.0043         [07:13:50.8
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:28:19 2014-06-21 07:13:53.3 2456829.8013 ccd140620.0044         [07:14:48.1
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:29:15 2014-06-21 07:14:49.7 2456829.8020 ccd140620.0045         [07:15:43.6
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:30:12 2014-06-21 07:15:46.2 2456829.8026 ccd140620.0046         [07:16:41.0
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:31:52 2014-06-21 07:17:26.3 2456829.8038 ccd140620.0047         [07:18:20.2
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:32:49 2014-06-21 07:18:22.7 2456829.8044 ccd140620.0048         [07:19:17.5
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:33:45 2014-06-21 07:19:19.1 2456829.8051 ccd140620.0049         [07:20:13.0
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:34:42 2014-06-21 07:20:15.5 2456829.8057 ccd140620.0050         [07:21:10.6
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:35:39 2014-06-21 07:21:12.0 2456829.8064 ccd140620.0051         [07:22:05.8
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:36:35 2014-06-21 07:22:08.4 2456829.8070 ccd140620.0052         [07:23:03.1
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:37:32 2014-06-21 07:23:04.8 2456829.8077 ccd140620.0053         [07:23:59.0
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:38:28 2014-06-21 07:24:01.3 2456829.8084 ccd140620.0054         [07:24:56.1
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:39:25 2014-06-21 07:24:57.8 2456829.8090 ccd140620.0055         [07:25:51.6
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:40:22 2014-06-21 07:25:54.2 2456829.8097 ccd140620.0056         [07:26:49.3
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:41:18 2014-06-21 07:26:50.7 2456829.8103 ccd140620.0057         [07:27:44.5
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:42:15 2014-06-21 07:27:47.1 2456829.8110 ccd140620.0058         [07:28:41.8
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:43:11 2014-06-21 07:28:43.5 2456829.8116 ccd140620.0059         [07:29:37.4
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:44:08 2014-06-21 07:29:39.9 2456829.8123 ccd140620.0060         [07:30:34.8
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:45:05 2014-06-21 07:30:36.3 2456829.8129 ccd140620.0061         [07:31:30.2
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:46:01 2014-06-21 07:31:32.7 2456829.8136 ccd140620.0062         [07:32:27.6
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:46:58 2014-06-21 07:32:29.1 2456829.8142 ccd140620.0063         [07:33:23.0
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:47:54 2014-06-21 07:33:25.5 2456829.8149 ccd140620.0064         [07:34:20.7
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:48:51 2014-06-21 07:34:21.9 2456829.8155 ccd140620.0065         [07:35:15.8
NOAO-13B-0270  OBJECT 2014KS40_4          10.0 V       20:49:47 2014-06-21 07:35:18.4 2456829.8162 ccd140620.0066         [07:36:13.2
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:51:28 2014-06-21 07:36:58.5 2456829.8174 ccd140620.0067         [07:37:52.5
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:52:24 2014-06-21 07:37:55.1 2456829.8180 ccd140620.0068         [07:38:49.9
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:53:21 2014-06-21 07:38:51.5 2456829.8187 ccd140620.0069         [07:39:45.4
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:54:18 2014-06-21 07:39:47.9 2456829.8193 ccd140620.0070         [07:40:42.6
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:55:14 2014-06-21 07:40:44.3 2456829.8200 ccd140620.0071         [07:41:38.2
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:56:11 2014-06-21 07:41:40.7 2456829.8206 ccd140620.0072         [07:42:35.6
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:57:07 2014-06-21 07:42:37.1 2456829.8213 ccd140620.0073         [07:43:31.0
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:58:04 2014-06-21 07:43:33.5 2456829.8219 ccd140620.0074         [07:44:28.3
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:59:00 2014-06-21 07:44:30.0 2456829.8226 ccd140620.0075         [07:45:23.8
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       20:59:57 2014-06-21 07:45:26.4 2456829.8232 ccd140620.0076         [07:46:22.0
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:00:54 2014-06-21 07:46:22.8 2456829.8239 ccd140620.0077         [07:47:16.8
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:01:50 2014-06-21 07:47:19.4 2456829.8245 ccd140620.0078         [07:48:14.5
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:02:47 2014-06-21 07:48:15.8 2456829.8252 ccd140620.0079         [07:49:09.9
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:03:43 2014-06-21 07:49:12.2 2456829.8258 ccd140620.0080         [07:50:07.3
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:04:40 2014-06-21 07:50:08.6 2456829.8265 ccd140620.0081         [07:51:02.5
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:05:37 2014-06-21 07:51:05.1 2456829.8271 ccd140620.0082         [07:52:00.1
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:06:33 2014-06-21 07:52:01.5 2456829.8278 ccd140620.0083         [07:52:55.3
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:07:30 2014-06-21 07:52:57.9 2456829.8284 ccd140620.0084         [07:53:52.7
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:08:26 2014-06-21 07:53:54.3 2456829.8291 ccd140620.0085         [07:54:48.1
NOAO-13B-0270  OBJECT 2014KS40_5          10.0 V       21:09:23 2014-06-21 07:54:50.7 2456829.8298 ccd140620.0086         [07:55:45.5
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:15:35 2014-06-21 08:01:01.6 2456829.8341 ccd140620.0087         [08:01:55.4
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:16:31 2014-06-21 08:01:58.0 2456829.8347 ccd140620.0088         [08:02:52.8
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:17:28 2014-06-21 08:02:54.4 2456829.8354 ccd140620.0089         [08:03:48.3
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:18:25 2014-06-21 08:03:50.8 2456829.8360 ccd140620.0090         [08:04:45.7
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:19:21 2014-06-21 08:04:47.2 2456829.8367 ccd140620.0091         [08:05:41.1
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:20:18 2014-06-21 08:05:43.6 2456829.8373 ccd140620.0092         [08:06:38.4
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:21:14 2014-06-21 08:06:40.1 2456829.8380 ccd140620.0093         [08:07:33.9
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:22:11 2014-06-21 08:07:36.5 2456829.8386 ccd140620.0094         [08:08:31.2
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:23:07 2014-06-21 08:08:32.9 2456829.8393 ccd140620.0095         [08:09:26.7
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:24:04 2014-06-21 08:09:29.3 2456829.8399 ccd140620.0096         [08:10:24.0
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:25:00 2014-06-21 08:10:25.7 2456829.8406 ccd140620.0097         [08:11:19.6
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:25:57 2014-06-21 08:11:22.1 2456829.8412 ccd140620.0098         [08:12:16.9
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:26:54 2014-06-21 08:12:18.6 2456829.8419 ccd140620.0099         [08:13:12.4
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:27:50 2014-06-21 08:13:15.0 2456829.8425 ccd140620.0100         [08:14:09.9
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:28:47 2014-06-21 08:14:11.4 2456829.8432 ccd140620.0101         [08:15:05.3
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:29:43 2014-06-21 08:15:07.8 2456829.8438 ccd140620.0102         [08:16:02.6
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:30:40 2014-06-21 08:16:04.2 2456829.8445 ccd140620.0103         [08:16:58.1
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:31:36 2014-06-21 08:17:00.7 2456829.8451 ccd140620.0104         [08:17:55.6
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:32:33 2014-06-21 08:17:57.1 2456829.8458 ccd140620.0105         [08:18:51.2
NOAO-13B-0270  OBJECT 2014KS40_6          10.0 V       21:33:30 2014-06-21 08:18:53.5 2456829.8465 ccd140620.0106         [08:19:48.9
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:37:52 2014-06-21 08:23:14.9 2456829.8495 ccd140620.0107         [08:24:08.7
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:38:48 2014-06-21 08:24:11.3 2456829.8501 ccd140620.0108         [08:25:06.0
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:39:45 2014-06-21 08:25:07.7 2456829.8508 ccd140620.0109         [08:26:01.6
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:40:41 2014-06-21 08:26:04.1 2456829.8514 ccd140620.0110         [08:26:58.8
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:41:38 2014-06-21 08:27:00.5 2456829.8521 ccd140620.0111         [08:27:54.4
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:42:35 2014-06-21 08:27:56.9 2456829.8528 ccd140620.0112         [08:28:51.6
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:43:31 2014-06-21 08:28:53.3 2456829.8534 ccd140620.0113         [08:29:47.2
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:44:28 2014-06-21 08:29:49.8 2456829.8541 ccd140620.0114         [08:30:44.6
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:45:24 2014-06-21 08:30:46.2 2456829.8547 ccd140620.0115         [08:31:40.1
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:46:21 2014-06-21 08:31:42.6 2456829.8554 ccd140620.0116         [08:32:37.3
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:47:17 2014-06-21 08:32:39.0 2456829.8560 ccd140620.0117         [08:33:32.8
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:48:14 2014-06-21 08:33:35.4 2456829.8567 ccd140620.0118         [08:34:30.1
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:49:11 2014-06-21 08:34:31.8 2456829.8573 ccd140620.0119         [08:35:25.7
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:50:07 2014-06-21 08:35:28.2 2456829.8580 ccd140620.0120         [08:36:22.9
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:51:04 2014-06-21 08:36:24.6 2456829.8586 ccd140620.0121         [08:37:18.5
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:52:00 2014-06-21 08:37:21.1 2456829.8593 ccd140620.0122         [08:38:16.7
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:52:57 2014-06-21 08:38:17.6 2456829.8599 ccd140620.0123         [08:39:11.5
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:53:54 2014-06-21 08:39:14.0 2456829.8606 ccd140620.0124         [08:40:08.8
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:54:50 2014-06-21 08:40:10.5 2456829.8612 ccd140620.0125         [08:41:04.4
NOAO-13B-0270  OBJECT 2014KS40_7          10.0 V       21:55:47 2014-06-21 08:41:06.9 2456829.8619 ccd140620.0126         [08:42:01.7
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       21:59:45 2014-06-21 08:45:04.5 2456829.8646 ccd140620.0127         [08:45:58.4
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:00:42 2014-06-21 08:46:01.0 2456829.8653 ccd140620.0128         [08:46:55.8
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:01:38 2014-06-21 08:46:57.5 2456829.8660 ccd140620.0129         [08:47:51.3
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:02:35 2014-06-21 08:47:53.8 2456829.8666 ccd140620.0130         [08:48:48.5
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:03:31 2014-06-21 08:48:50.3 2456829.8673 ccd140620.0131         [08:49:44.2
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:04:28 2014-06-21 08:49:46.7 2456829.8679 ccd140620.0132         [08:50:41.4
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:05:24 2014-06-21 08:50:43.2 2456829.8686 ccd140620.0133         [08:51:37.0
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:06:21 2014-06-21 08:51:39.6 2456829.8692 ccd140620.0134         [08:52:34.2
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:07:18 2014-06-21 08:52:36.0 2456829.8699 ccd140620.0135         [08:53:29.9
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:08:14 2014-06-21 08:53:32.4 2456829.8705 ccd140620.0136         [08:54:27.0
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:09:11 2014-06-21 08:54:28.8 2456829.8712 ccd140620.0137         [08:55:22.7
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:10:08 2014-06-21 08:55:25.3 2456829.8718 ccd140620.0138         [08:56:20.0
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:11:04 2014-06-21 08:56:21.8 2456829.8725 ccd140620.0139         [08:57:15.7
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:12:01 2014-06-21 08:57:18.3 2456829.8731 ccd140620.0140         [08:58:13.0
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:12:57 2014-06-21 08:58:14.8 2456829.8738 ccd140620.0141         [08:59:08.7
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:13:54 2014-06-21 08:59:11.2 2456829.8744 ccd140620.0142         [09:00:05.9
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:14:51 2014-06-21 09:00:07.6 2456829.8751 ccd140620.0143         [09:01:01.5
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:15:47 2014-06-21 09:01:04.0 2456829.8758 ccd140620.0144         [09:01:58.7
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:16:44 2014-06-21 09:02:00.4 2456829.8764 ccd140620.0145         [09:02:54.3
NOAO-13B-0270  OBJECT 2014KS40_8          10.0 V       22:17:40 2014-06-21 09:02:56.8 2456829.8770 ccd140620.0146         [09:03:51.5
YALE-08A-0001  OBJECT 3C454.3             30.0 J       22:24:36 2014-06-21 09:09:51.5 2456829.8819 ir140620.0136          [09:10:37.8
YALE-08A-0001  OBJECT 3C454.3             30.0 J       22:25:22 2014-06-21 09:10:37.4 2456829.8824 ir140620.0137          [09:11:24.7
YALE-08A-0001  OBJECT 3C454.3             70.0 R       22:24:39 2014-06-21 09:09:54.1 2456829.8819 ccd140620.0147         [09:11:48.0
YALE-08A-0001  OBJECT 3C454.3             30.0 J       22:26:08 2014-06-21 09:11:23.6 2456829.8829 ir140620.0138          [09:12:10.8
YALE-08A-0001  OBJECT 3C454.3             30.1 J       22:26:55 2014-06-21 09:12:09.7 2456829.8835 ir140620.0139          [09:12:55.8
YALE-08A-0001  OBJECT 3C454.3             30.0 J       22:27:41 2014-06-21 09:12:55.9 2456829.8840 ir140620.0140          [09:13:43.4
YALE-08A-0001  OBJECT 3C454.3             30.0 K       22:28:35 2014-06-21 09:13:50.1 2456829.8846 ir140620.0141          [09:14:36.4
YALE-08A-0001  OBJECT 3C454.3             30.0 K       22:29:22 2014-06-21 09:14:36.3 2456829.8851 ir140620.0142          [09:15:23.6
YALE-08A-0001  OBJECT 3C454.3             90.0 B       22:28:38 2014-06-21 09:13:52.7 2456829.8846 ccd140620.0148         [09:16:06.5
YALE-08A-0001  OBJECT 3C454.3             30.1 K       22:30:08 2014-06-21 09:15:22.8 2456829.8857 ir140620.0143          [09:16:10.4
YALE-08A-0001  OBJECT 3C454.3             30.0 K       22:30:55 2014-06-21 09:16:09.2 2456829.8862 ir140620.0144          [09:16:55.6
YALE-08A-0001  OBJECT 3C454.3             30.1 K       22:31:46 2014-06-21 09:17:00.7 2456829.8868 ir140620.0145          [09:17:47.8
YALE-08A-0001  OBJECT 3C454.3             30.1 K       22:32:33 2014-06-21 09:17:46.6 2456829.8873 ir140620.0146          [09:18:33.0
YALE-08A-0001  OBJECT 3C454.3             70.0 V       22:31:49 2014-06-21 09:17:03.1 2456829.8868 ccd140620.0149         [09:18:57.8
YALE-08A-0001  OBJECT 3C454.3             30.1 K       22:33:19 2014-06-21 09:18:32.8 2456829.8879 ir140620.0147          [09:19:19.1
YALE-08A-0001  OBJECT 3C454.3             30.0 K       22:34:05 2014-06-21 09:19:19.1 2456829.8884 ir140620.0148          [09:20:06.6
